,time_trial1_(hrs),tumor_cells_trial1_(ci),cart_cells_trial1_(ci),time_trial2_(hrs),tumor_cells_trial2_(ci),cart_cells_trial2_(ci)
0,32.086667,1.161263686432484,0.24785727033766514,32.086667,1.2820003728996063,0.24708662499700862
1,32.336944,1.1914069212921898,0.25877834939654887,32.336944,1.316144192275837,0.25768891926429516
2,32.586944,1.2237317842295063,0.26949273683928676,32.586944,1.3514880720758822,0.2680950479106251
3,32.837222,1.2581097443840046,0.28002581244633706,32.837222,1.3879718205791016,0.2783295972487684
4,33.087222,1.294264421083791,0.2903557693263392,33.087222,1.4253759306333416,0.288371314539657
5,33.3375,1.33207591671441,0.3005071763136987,33.3375,1.463644926232339,0.29824401837849407
6,33.5875,1.3712602229030697,0.31045907440521286,33.5875,1.5025553342445672,0.30792725987671987
7,33.837778,1.4117041799312997,0.32023519163254166,33.837778,1.5420550286704224,0.3174440603793746
8,34.088056,1.453164473690732,0.3298259535522339,34.088056,1.5819623047528593,0.3267850402901959
9,34.338056,1.4953932756825694,0.33922260903677365,34.338056,1.6220936473282261,0.3359416009773125
10,34.588333,1.5382840248111287,0.3484476147608776,34.588333,1.6623994846353078,0.34493555685496546
11,34.838056,1.5814936869250282,0.3574722322377597,34.838056,1.7026075966624055,0.35373881233588406
12,35.088333,1.6250138605792106,0.36633809646305615,35.088333,1.7427578498050742,0.3623919111584254
13,35.338611,1.6685487576716265,0.3750266182737911,35.338611,1.7826223525176332,0.3708766553011176
14,35.588889,1.7118977134540285,0.38353935837701386,35.588889,1.8220621528016878,0.37919449704373037
15,35.838889,1.7548128039988307,0.3918687471288066,35.838889,1.8608956409436628,0.3873379593667669
16,36.089167,1.7971891668519713,0.4000349041000579,36.089167,1.8990705198741642,0.395326639146382
17,36.339444,1.8387781732924435,0.4080300354480616,36.339444,1.9364043296690256,0.4031528455030914
18,36.589167,1.8792908703698348,0.4158386338720497,36.589167,1.9726791472706504,0.410801307109369
19,36.839444,1.9187068904314901,0.42349693899314145,36.839444,2.0079173873772223,0.41830744398003433
20,37.089444,1.9566934552619684,0.4309808365645169,37.089444,2.0418617873884712,0.4256475519425522
21,37.339722,1.993134581370104,0.4383085348511898,37.339722,2.0744490337797115,0.43283941090406436
22,37.589722,2.0277493046996433,0.4454653478025844,37.589722,2.1054682755937937,0.43986852755241723
23,37.84,2.0604143027798374,0.45246878718100925,37.84,2.134849836877492,0.446752020458985
24,38.090278,2.0908895622806094,0.45931240085638203,38.090278,2.162419555221179,0.4534834746223585
25,38.340278,2.1189447963085866,0.46599044661650735,38.340278,2.1880113161054386,0.4600571503706985
26,38.590556,2.144442094088813,0.47251937144546047,38.590556,2.2115433728594542,0.46648915337481756
27,38.840556,2.1671248036042474,0.4788862637915926,38.840556,2.2328249908984246,0.4727666783651079
28,39.090833,2.186893105461582,0.48510685408338383,39.090833,2.2517992507083995,0.4789051481362742
29,39.340833,2.2037532410712593,0.49116896539262667,39.340833,2.2684577318858463,0.48489245850546886
30,39.591111,2.2178427167240358,0.49708764970487274,39.591111,2.2829054527150268,0.490743386249326
31,39.841111,2.2292301782617763,0.5028513511358809,39.841111,2.2951782667083553,0.4964464169741632
32,40.091389,2.2380410456429454,0.5084744831679381,40.091389,2.3053715189220974,0.5020157200362606
33,40.341667,2.2443613670488824,0.513952150786981,40.341667,2.313538486942427,0.5074463624717268
34,40.591389,2.248285174197659,0.5192742595566845,40.591389,2.3197356110591296,0.512728222805744
35,40.841667,2.2499299411819385,0.5244661021037691,40.841667,2.324058474078166,0.5178863053474376
36,41.091389,2.249388065674615,0.5295061995789884,41.091389,2.32655565526793,0.5228991724750305
37,41.341667,2.2467571362992547,0.5344185888263946,41.341667,2.3273062617673,0.5277906306838966
38,41.591667,2.242142350423103,0.5391882608991085,41.591667,2.3263727973955732,0.5325456423798651
39,41.841944,2.2356335686550177,0.5438274002914655,41.841944,2.3238212497824793,0.5371762502801869
40,42.092222,2.227334970514756,0.5483322606184763,42.092222,2.319719825871764,0.5416786183941776
41,42.341944,2.21737075299849,0.552694852574975,42.341944,2.3141506411784816,0.5460446340386857
42,42.591389,2.205837595913871,0.5569222953420331,42.591389,2.307182430762821,0.5502812822403698
43,42.841389,2.192794020616056,0.5610300588319175,42.841389,2.298857338383598,0.55440396460255
44,43.091667,2.1783470362203605,0.5650145392371542,43.091667,2.289245853856946,0.5584089801889669
45,43.341667,2.1626286831610075,0.5688684775648474,43.341667,2.2784372789335494,0.5622889153545432
46,43.591944,2.1457041679307602,0.5726020253135398,43.591944,2.2664756756443665,0.5660538700843322
47,43.841944,2.127710899443038,0.5762085107415529,43.841944,2.2534554708914833,0.5696969940835105
48,44.092222,2.10870902022632,0.5796975345169986,44.092222,2.2394158036153886,0.573227860195211
49,44.3425,2.0888181393032594,0.5830666146237812,44.3425,2.2244386819560322,0.5766438392752578
50,44.5925,2.068161814486972,0.5863138018146536,44.5925,2.2086102780621673,0.5799428124876238
51,44.842778,2.046794200355071,0.589447912844233,44.842778,2.1919634398814773,0.583133602564682
52,45.092778,2.0248627117260014,0.592463577840413,45.092778,2.174603098411451,0.5862106046874733
53,45.342778,2.0024438312252784,0.5953659337118706,45.342778,2.15657908148601,0.589178907126251
54,45.592778,1.9796374123313398,0.5981565716322909,45.592778,2.1379592757356285,0.5920399921229984
55,45.842778,1.9565433085226234,0.6008370827753584,45.842778,2.1188115677907797,0.5947953419196987
56,46.093056,1.9332215944381785,0.6034118585294371,46.093056,2.0991736057226626,0.597449329299253
57,46.343056,1.9097550701579065,0.6058767716023243,46.343056,2.0791160368499466,0.5999975419658159
58,46.593333,1.8861088807805553,0.6082388897417945,46.593333,2.058613208213654,0.6024471233736431
59,46.843333,1.8623525825661418,0.6104945769306006,46.843333,2.0377293481218666,0.6047941348690942
60,47.093611,1.8384506755763106,0.6126504351794658,47.093611,2.0164369642904307,0.6070452720323934
61,47.343611,1.814473472962949,0.6147032678338501,47.343611,1.9948022027696002,0.6091970175113992
62,47.593611,1.7904116867135187,0.6166571172284664,47.593611,1.972820450043452,0.6112534084230712
63,47.843611,1.7662825152438775,0.6185135745369996,47.843611,1.9505105330498729,0.6132159270093928
64,48.093611,1.7421031569698837,0.6202742309331347,48.093611,1.9278912787267488,0.6150860555123473
65,48.343889,1.7178638742014845,0.6219424788311566,48.343889,1.9049558836403746,0.6168672046166624
66,48.593889,1.6936357295808637,0.6235162048173819,48.593889,1.8817741438392361,0.618556901062609
67,48.844167,1.6693820795988694,0.6250005038687084,48.844167,1.8583133754672023,0.620160388551031
68,49.094167,1.645174018814877,0.6263936712192713,49.094167,1.8346445417050967,0.621675588502748
69,49.344167,1.6210018015551009,0.6276989970646305,49.344167,1.8107605471739892,0.6231058128775204
70,49.594167,1.5968826262354001,0.6289180725784709,49.594167,1.7866802188117639,0.6244525439173316
71,49.842778,1.5729670815242054,0.6300464170713262,49.842778,1.762557615885954,0.6257104609188742
72,50.092222,1.5490582339473966,0.6310959743580609,50.092222,1.7381963930403348,0.6268925489741622
73,50.3425,1.5251740292321387,0.6320675080951687,50.3425,1.7136136637130803,0.6279994888658422
74,50.592778,1.5014118162992023,0.6329589677975029,50.592778,1.6889095131772272,0.6290286818858473
75,50.842778,1.4778150069329947,0.6337710898673375,50.842778,1.6641304355355004,0.6299805984980981
76,51.093056,1.4543483617139696,0.6345072754744605,51.093056,1.639240194452411,0.6308588415810887
77,51.343333,1.4310555493689152,0.6351681722443409,51.343333,1.6142852804352557,0.6316637946453947
78,51.593611,1.4079536395577141,0.6357553819407306,51.593611,1.5892843838172022,0.6323969513108049
79,51.843889,1.3850599815606792,0.6362704982613709,51.843889,1.5642564940050234,0.6330597954078927
80,52.093611,1.3624419265345729,0.6367142069119782,52.093611,1.5392761140539915,0.6336525696800553
81,52.343889,1.3400159812956836,0.6370900772392555,52.343889,1.514250862398903,0.63417939816275
82,52.593889,1.3178744876638648,0.6373983341163267,52.593889,1.4892829858588497,0.6346398963000648
83,52.844167,1.295985442841762,0.6376412581167913,52.844167,1.4643358282095906,0.6350365740558053
84,53.094444,1.2743876338727844,0.6378200652717917,53.094444,1.4394552140468295,0.6353703690386174
85,53.344722,1.2530815268365112,0.6379363534926314,53.344722,1.4146550907907478,0.635642771103197
86,53.595,1.2320645238386014,0.6379917184255918,53.595,1.3899487555806778,0.6358552659834518
87,53.845,1.2113568090027658,0.6379877932814604,53.845,1.3653766658622943,0.636009201590332
88,54.095,1.1909322016533959,0.6379262642339281,54.095,1.3409244778879705,0.6361063291567806
89,54.345,1.170788025950558,0.63780872245668,54.345,1.3166053453119049,0.6361481309247805
90,54.595,1.15092160605432,0.6376367591234008,54.595,1.2924324217882948,0.6361360891363156
91,54.845,1.1313302661247484,0.6374119654077753,54.845,1.268418860971338,0.6360716860333687
92,55.095278,1.111989998296913,0.6371355976049762,55.095278,1.2445514061833125,0.6359562478942573
93,55.345556,1.092920055982965,0.6368094730619012,55.345556,1.2208700492294497,0.635791304656919
94,55.595833,1.0741178290009972,0.6364351898558586,55.595833,1.1973880811015416,0.6355783444584436
95,55.846111,1.0555804823321462,0.6360143414783259,55.846111,1.1741185116914148,0.6353188527843262
96,56.096111,1.0373255616629893,0.6355490675852025,56.096111,1.1511000990600597,0.6350146802886331
97,56.346389,1.019309785758071,0.6350399284176544,56.346389,1.1282948356279232,0.6346666363076822
98,56.596667,1.0015509144775994,0.634489013168855,56.596667,1.1057416432358136,0.6342765215318571
99,56.846944,0.9840463324816424,0.6338979207664456,56.846944,1.083453807972476,0.6338458249533772
100,57.096944,0.9668122407263787,0.6332689632077579,57.096944,1.0614686372431177,0.6333765732887531
101,57.347222,0.949807698746778,0.6326023389840325,57.347222,1.0397505109895826,0.632869210379024
102,57.597222,0.9330678043170899,0.631901121669254,57.597222,1.0183608425194421,0.6323263469617748
103,57.847222,0.9165708559920118,0.6311661821986994,57.847222,0.9972884975160055,0.6317489223080099
104,58.097222,0.9003141779316105,0.6303991117460531,58.097222,0.9765466296334695,0.6311384186597129
105,58.347222,0.8842950942959545,0.6296015014850004,58.347222,0.9561483925260327,0.6304963182588667
106,58.5975,0.8684935070200507,0.628774007933174,58.5975,0.9360848572290037,0.629823339632521
107,58.8475,0.8529418414785962,0.6279200620405423,58.8475,0.9164137613270698,0.6291224614384869
108,59.097778,0.8376028284755398,0.6270393596417448,59.097778,0.8971045416730853,0.6283936107396095
109,59.348056,0.8224912054594763,0.6261344318805788,59.348056,0.8781924784695395,0.6276390384430655
110,59.598333,0.807604346690135,0.6252068789939755,59.598333,0.8596908423872968,0.6268602348992988
111,59.848611,0.7929394484369311,0.6242582900521542,59.848611,0.8416126831167433,0.626058681072068
112,60.098611,0.7785105030433603,0.6232913506450223,60.098611,0.8239874327495554,0.6252367924152549
113,60.348889,0.7642862072255753,0.6223055053096431,60.348889,0.806773099962158,0.6243942268644351
114,60.598889,0.7502996397438038,0.621304536779169,60.598889,0.7900019438310605,0.6235343398198026
115,60.849167,0.7365211757305232,0.6202878139098926,60.849167,0.773630673358142,0.6226567047085181
116,61.099167,0.7229829035173853,0.6192591880303235,61.099167,0.7576896747319755,0.6217647548388443
117,61.349444,0.70965624803821,0.6182179706678361,61.349444,0.7421375645596502,0.620857995978887
118,61.599722,0.6965577653630622,0.6171668868615303,61.599722,0.7269861756140098,0.6199388916874207
119,61.85,0.6836889918241676,0.6161075372375818,61.85,0.712229573346151,0.6190089327530726
120,62.100278,0.6710514100521565,0.6150415182837361,62.100278,0.6978617602589134,0.6180696063680857
121,62.350278,0.6586601519847153,0.6139716184429491,62.350278,0.6838920627823316,0.6171234556705016
122,62.600556,0.6464891407224591,0.6128970532682799,62.600556,0.670283420362332,0.6161698622371172
123,62.850833,0.634553814687862,0.6118206107562636,62.850833,0.6570456334530292,0.6152113651154714
124,63.101111,0.6228555611296869,0.6107438787873205,63.101111,0.6441725987921487,0.6142494438333652
125,63.351389,0.6113959108387702,0.6096684581475044,63.351389,0.631658372511862,0.6132855894039733
126,63.601667,0.6001763464457417,0.6085959453245602,63.601667,0.6194969571150085,0.6123212890195385
127,63.851667,0.5892104099910105,0.6075291200235773,63.851667,0.6076952881656139,0.6113590986993211
128,64.101944,0.578475236896091,0.6064672088640234,64.101944,0.5962211719778167,0.6103983681796373
129,64.352222,0.567984552558461,0.6054129889486847,64.352222,0.5850818343451837,0.6094416477790702
130,64.602222,0.5577511253785649,0.6043692159456905,64.602222,0.5742831520221734,0.6084914815138771
131,64.8525,0.5477536774729113,0.6033351635141868,64.8525,0.563795116792413,0.6075472420302325
132,65.1025,0.5380158975337284,0.6023147214808199,65.1025,0.553635045062894,0.6066125105999876
133,65.352778,0.528517609996988,0.6013069325838255,65.352778,0.5437743488872037,0.6056864376698261
134,65.602778,0.5192813946553528,0.6003142173989455,65.602778,0.5342289510200172,0.6047712843687522
135,65.853056,0.5102881914244601,0.5993342678543169,65.853056,0.5249716305495921,0.6038649634767774
136,66.103056,0.5015594580372069,0.5983691608121042,66.103056,0.5160169698135787,0.6029694365704767
137,66.353056,0.4930865419904887,0.597417700066665,66.353056,0.5073485438850928,0.6020836396884178
138,66.603056,0.4848709209798596,0.5964797855859031,66.603056,0.4989603752302101,0.6012075210364397
139,66.853056,0.4769140727008739,0.5955553173377229,66.853056,0.49084648631500616,0.6003410288203815
140,67.103333,0.4692073404361396,0.5946431931317804,67.103333,0.4829917363874306,0.5994831670724776
141,67.353611,0.4617523801441165,0.5937443407878895,67.353611,0.47539615487897724,0.5986348458584595
142,67.603889,0.4545401968312504,0.5928586636109903,67.603889,0.4680500747583242,0.5977960166579738
143,67.854167,0.44756176419610677,0.5919860612349083,67.854167,0.4609437970791801,0.5969666275038817
144,68.104444,0.4408080824851529,0.5911264367023757,68.104444,0.4540676499226248,0.5961466296867202
145,68.354722,0.4342700714573532,0.5902796827781676,68.354722,0.44741187942636695,0.5953359646868014
146,68.604722,0.4279456535500414,0.5894466218632434,68.604722,0.4409738602157431,0.5945354688464226
147,68.855,0.4218117453095834,0.5886253009568361,68.855,0.4347295841654508,0.5937433099437882
148,69.105,0.4158729688001397,0.5878174445228863,69.105,0.42868324749773823,0.5929611959412278
149,69.355278,0.41010709823454555,0.5870211556153926,69.355278,0.42281171318927846,0.5921873354981531
150,69.605278,0.40451793807034975,0.5862381030889673,69.605278,0.41711834940548365,0.5914233959263225
151,69.855556,0.39908404006713966,0.5854664451614995,69.855556,0.4115808041347214,0.5906676263050823
152,70.105833,0.3938027069523328,0.5847069620845193,70.105833,0.4061958243716011,0.5899208321653816
153,70.355833,0.3886705008966872,0.5839603709652277,70.355833,0.4009594153121207,0.5891837702502781
154,70.605,0.3836889381976984,0.5832281526050758,70.605,0.39587266290037443,0.5884579690529692
155,70.854444,0.37882644513293195,0.5825069059639219,70.854444,0.3909028634529181,0.5877401143371062
156,71.104722,0.3740640095696583,0.5817949994242343,71.104722,0.3860300820636413,0.5870286099672543
157,71.354722,0.3694141810370855,0.5810955351452479,71.354722,0.38126667907035416,0.5863265945602583
158,71.604722,0.36486261036299583,0.580407615822408,71.604722,0.3765975139404185,0.5856332211549679
159,71.855,0.36039538554762607,0.5797303955174007,71.855,0.37200786542774095,0.584947681240542
160,72.105278,0.3560085946609479,0.5790645452379332,72.105278,0.36749327736062015,0.5842706986817658
161,72.355,0.35170272567436134,0.5784114063720353,72.355,0.36305386959982716,0.5836036971652167
162,72.604722,0.3474589811207338,0.5777693874505963,72.604722,0.3586698988055618,0.582945111667641
163,72.855,0.3432591171150922,0.5771369960927795,72.855,0.35432211562910193,0.5822934521597573
164,73.105,0.33910821643686434,0.576516257947703,73.105,0.35001541268410674,0.5816508523228249
165,73.355,0.33499258981752517,0.5759063644228662,73.355,0.34573527021611455,0.5810165318708762
166,73.605,0.3309032410005382,0.5753072154861736,73.605,0.341472021562694,0.5803904390097501
167,73.855278,0.3268266518696084,0.5747180625764717,73.855278,0.3372112677991809,0.5797718393530774
168,74.105278,0.32276469915887346,0.5741401143896103,74.105278,0.3329549587321661,0.579162055296175
169,74.355278,0.318712975869427,0.5735726105833697,74.355278,0.3286994929706985,0.5785603433900173
170,74.605278,0.3146734361371164,0.5730154511256539,74.605278,0.3244481640799451,0.5779666518404433
171,74.855278,0.31064803409778885,0.5724685359843671,74.855278,0.3202042656250728,0.5773809288532921
172,75.105278,0.3066387238872917,0.5719317651274134,75.105278,0.3159710911712488,0.5768031226344026
173,75.355278,0.3026474596414722,0.5714050385226971,75.355278,0.31175193428363995,0.576233181389614
174,75.605556,0.29867179130841104,0.5708876869741047,75.605556,0.3075454269334761,0.5756704325680855
175,75.855556,0.29472250690030705,0.5703807596686328,75.855556,0.3033642106194796,0.5751160744908471
176,76.105556,0.2907971330374217,0.5698835764078749,76.105556,0.29920689622964364,0.5745694259476316
177,76.355833,0.28689331826726605,0.5693955022779444,76.355833,0.2950722174588341,0.5740298421703952
178,76.605833,0.2830216598093992,0.5689175175295784,76.605833,0.2909726232213495,0.5734984657114047
179,76.855833,0.27917977646947534,0.5684489766188032,76.855833,0.2869068152527966,0.5729746433465662
180,77.105833,0.27536962238334156,0.567989779513523,77.105833,0.28287808711834256,0.5724583232817189
181,77.355833,0.27159315168684506,0.5675398261816421,77.355833,0.27888973238315423,0.5719494537227016
182,77.606111,0.2678481792713866,0.5670985314632329,77.606111,0.27494068364827967,0.571447429338799
183,77.855556,0.26415315867451195,0.5666677241385113,77.855556,0.27105160885131574,0.570954402388243
184,78.105833,0.26048538129365223,0.566244428505436,78.105833,0.26719984422485327,0.5704670301390212
185,78.355833,0.2568631855141778,0.5658304499461934,78.355833,0.26340591873839764,0.569987444661715
186,78.605833,0.253284443803577,0.5654252149998706,78.605833,0.25966883447704275,0.5695150507194342
187,78.855833,0.24975111029769714,0.565028623634372,78.855833,0.25599188500595543,0.5690497965180178
188,79.105833,0.24626513913238546,0.5646405758176016,79.105833,0.25237836389030277,0.5685916302633048
189,79.355833,0.24282848444348912,0.5642609715174636,79.355833,0.24883156469525158,0.5681405001611343
190,79.605833,0.23944310036685568,0.5638897107018621,79.605833,0.24535478098596916,0.5676963544173453
191,79.856111,0.23610726602856802,0.5635262942147092,79.856111,0.2419475636918115,0.5672586588962828
192,80.105833,0.23283396059376604,0.5631718193958852,80.105833,0.23862443428537802,0.5668288088282681
193,80.355833,0.22961411316900437,0.5628249888413182,80.355833,0.23537745842440333,0.566405305394658
194,80.605833,0.2264533528998944,0.5624861016429041,80.605833,0.2322136723098651,0.5659885791427857
195,80.856111,0.22334977126923358,0.5621546939763562,80.856111,0.22913196528566057,0.565578126081772
196,81.106111,0.2203099715841152,0.5618314019488219,81.106111,0.2261373334164989,0.5651748062030986
197,81.356389,0.21732645187221888,0.5615154062855396,81.356389,0.22322023414627,0.5647776706043083
198,81.606389,0.21440509975116245,0.561207308855435,81.606389,0.22038426967092914,0.5643875496917452
199,81.856111,0.21154498055342438,0.5609069846296143,81.856111,0.21762630951189119,0.5640043698403923
200,82.106389,0.20873589868219622,0.5606133428827372,82.106389,0.2149343891722517,0.5636268103596863
201,82.356667,0.2059835443634226,0.5603269601620566,82.356667,0.21231184641986245,0.5632556796601974
202,82.606389,0.2032931040152492,0.5600483485460823,82.606389,0.20976140286749687,0.5628917290573104
203,82.856389,0.2006547598967168,0.5597764656610313,82.856389,0.20727155613455953,0.5625336806818513
204,83.106667,0.19806795498618263,0.5595112348026992,83.106667,0.2048396376019807,0.5621815037063964
205,83.356667,0.19553769558756695,0.5592531450644911,83.356667,0.202468171622317,0.5618359286603744
206,83.606667,0.19306033859530627,0.5590017979635787,83.606667,0.20015154818694783,0.5614965090933732
207,83.856944,0.19063248587636578,0.5587568259823592,83.856944,0.1978844102530127,0.5611628272632615
208,84.106944,0.18825877124034976,0.5585186712534426,84.106944,0.19566889802076423,0.5608355699485884
209,84.357222,0.18593318389269692,0.5582867048394564,84.357222,0.1934972108568083,0.560513958755476
210,84.607222,0.18366014983476422,0.5580613419358563,84.607222,0.1913712950019976,0.560198656310561
211,84.8575,0.18143387238098596,0.5578419810622526,84.8575,0.1892835399246381,0.5598889094621593
212,85.1075,0.17925855691284476,0.557629009410519,85.1075,0.18723570540796297,0.5595853544799141
213,85.357778,0.17712862407091864,0.5574218530584101,85.357778,0.18522035457317423,0.5592872643384982
214,85.608056,0.17504577749907382,0.5572206518645004,85.608056,0.18323689983195057,0.5589949278674928
215,85.858056,0.1730115116921804,0.5570255192355914,85.858056,0.1812846119190887,0.5587086083396792
216,86.108333,0.17102056885010458,0.5568359216696124,86.108333,0.1793562741078943,0.5584276181728798
217,86.358333,0.1690766156617333,0.5566521787252813,86.358333,0.17745327664849292,0.5581525275101501
218,86.608333,0.16717668385861006,0.5564739773664817,86.608333,0.17557059583489645,0.5578829704513534
219,86.858333,0.16532003376640841,0.556301217561118,86.858333,0.1737053561057924,0.5576188952023289
220,87.108611,0.16350393182768902,0.5561336160440105,87.108611,0.17185263098993475,0.5573599653586315
221,87.358611,0.1617316722068619,0.5559714450220871,87.358611,0.17001365814452615,0.5571067042984211
222,87.608611,0.16000047445145932,0.5558144153460762,87.608611,0.1681834965020485,0.5568587696079049
223,87.858889,0.15830768099982517,0.5556622607417702,87.858889,0.16635784830179384,0.5566158425715687
224,88.108611,0.1566578290069827,0.5555153799034087,88.108611,0.16454292132357856,0.5563786721593111
225,88.358611,0.15504424632437666,0.5553731740725603,88.358611,0.1627333796865059,0.5561464058129116
226,88.608611,0.153467693936451,0.5552357094592411,88.608611,0.1609319846787331,0.5559192586595625
227,88.858889,0.151925380969187,0.5551027408779313,88.858889,0.15913748524192023,0.5556969347537922
228,89.108889,0.15041963540072292,0.5549744635974655,89.108889,0.15735460558878445,0.5554798761525838
229,89.358889,0.14894762701032518,0.5548506273270055,89.358889,0.15558208437216925,0.5552677813043476
230,89.609167,0.14750667568194595,0.5547310015348175,89.609167,0.15381870633205233,0.5550603707424056
231,89.859167,0.14609888421583608,0.5546157518483338,89.859167,0.15206912654404506,0.5548580533933049
232,90.109167,0.14472153681117864,0.5545046429643326,90.109167,0.15033211699977905,0.5546605443570984
233,90.359167,0.14337353616916765,0.5543975748507182,90.359167,0.1486084146951479,0.5544677918396256
234,90.609444,0.1420523379682923,0.5542943353588441,90.609444,0.1468968703866819,0.5542795382799147
235,90.859722,0.14075834579915666,0.5541949445882384,90.859722,0.14520013415257102,0.5540959471854044
236,91.11,0.1394904640330662,0.5540993025930512,91.11,0.14351895231727452,0.5539169673505224
237,91.360278,0.1382475917065542,0.5540073090071083,91.360278,0.14185406433803943,0.5537425468081301
238,91.610278,0.13702996898168737,0.553918959775201,91.610278,0.14020803032829326,0.5535728198434148
239,91.860278,0.13583510435023569,0.5538340506765629,91.860278,0.13857972880875427,0.553407538402294
240,92.110278,0.13466190051339322,0.5537524816790979,92.110278,0.13696989677531612,0.5532466506906065
241,92.360556,0.13350798947490153,0.5536740674152829,92.360556,0.13537751341257387,0.5530899332328584
242,92.610556,0.13237483636649436,0.553598881959918,92.610556,0.13380685392639158,0.5529376823393625
243,92.860556,0.13126005093608237,0.5535267363982029,92.860556,0.1322568757335308,0.5527896697352219
244,93.110833,0.13016132901063132,0.5534574556116074,93.110833,0.13072663433704126,0.5526456865696743
245,93.361111,0.12907881051211115,0.5533910205800443,93.361111,0.12921859218725182,0.5525058466646895
246,93.611111,0.12801257657037896,0.5533274004777717,93.611111,0.12773513149046356,0.5523702471700839
247,93.860833,0.1269614814302071,0.5532664863001389,93.860833,0.1262769116405206,0.5522388227577992
248,94.111111,0.12592093952841343,0.5532079788707165,94.111111,0.124839839831863,0.5521110893798974
249,94.361111,0.12489334183056836,0.553151977301742,94.361111,0.12342948286183818,0.5519874274959947
250,94.611389,0.1238753030147915,0.5530982567724338,94.611389,0.12204344286947465,0.5518675101630149
251,94.861389,0.12286813153144002,0.5530468364997284,94.861389,0.12068534839889479,0.5517515519387022
252,95.111389,0.12187031935740744,0.5529975554985033,95.111389,0.11935344105740354,0.5516393656837183
253,95.361389,0.12088164017066431,0.5529503137366624,95.361389,0.11804732825794773,0.5515308996039021
254,95.611667,0.11990078301571984,0.5529049618479273,95.611667,0.11676520725644567,0.5514259873927091
255,95.861667,0.11892970036403386,0.5528615004580507,95.861667,0.11550953337179712,0.5513248102735606
256,96.111667,0.11796707148187868,0.5528197781000354,96.111667,0.11427847583146761,0.5512271978895018
257,96.361667,0.11701267004722501,0.5527796947417853,96.361667,0.113071642048404,0.5511330984463719
258,96.611667,0.11606626973804328,0.5527411503512046,96.611667,0.11188863943555306,0.5510424601500099
259,96.861667,0.115127644232304,0.5527040448961976,96.861667,0.11072907540586156,0.5509552312062547
260,97.111667,0.1141965672079777,0.5526682783446683,97.111667,0.1095925573722763,0.5508713598209455
261,97.361944,0.11327179279988833,0.5526337130579397,97.361944,0.10847747100439777,0.5507907067474748
262,97.611944,0.11235514150896607,0.552600325423433,97.611944,0.10738589164912204,0.5507133986732478
263,97.861667,0.1114463638031822,0.5525680117899879,97.861667,0.10631735337762643,0.5506393730740842
264,98.111667,0.11054321748421315,0.5525366005314108,98.111667,0.10526909345793442,0.5505684139809491
265,98.361667,0.10964648803650974,0.5525060430251219,98.361667,0.1042419165990827,0.5505005554757176
266,98.611944,0.10875496577058003,0.5524762818019842,98.611944,0.10323432635708996,0.5504356856491897
267,98.861944,0.10787039758216181,0.5524473727543036,98.861944,0.10224816013108357,0.5503739082644626
268,99.111944,0.10699156704815603,0.5524192725094926,99.111944,0.10128189876977149,0.5503151100455238
269,99.362222,0.10611727969925917,0.5523919411729532,99.362222,0.10033410761624792,0.5502591907060832
